product_id,user_id,rating
172170,11582,6.2856736
172170,11949,6.284043
172172,11949,6.694129
172172,14215,6.686616
172172,1304,6.677787
172172,52573,6.616128
172172,195658,6.560641
172178,118988,7.1674232
172178,165798,6.636355
172178,132954,6.600639
172178,11807,6.585751
172178,50731,6.492684
172179,14215,7.1646624
172179,11590,6.903066
172179,50165,6.781032
172179,11949,6.751989
172179,33849,6.736916
172184,52573,7.470415
172184,14215,7.415641
172184,15091,7.3664637
172184,11949,7.088625
172184,15092,7.0395617
172186,102519,5.6121387
172186,1496,5.605301
172186,40576,5.543272
172186,251196,5.498345
172186,433334,5.4642763
172189,107416,5.3498683
172189,257738,5.32167
172189,208235,5.2493286
172189,375652,5.2177505
172189,1304,5.200177
172191,33849,4.680804
172191,56343,4.518333
172191,243589,4.506655
172191,15091,4.4969172
172191,230135,4.4230547
172199,101024,7.2087865
172199,15091,7.050047
172199,11949,6.937921
172199,50731,6.9366713
172199,8978,6.932847
172206,332977,6.8804975
172206,52573,6.8232627
172206,49380,6.7164316
172206,114146,6.6679063
172206,118988,6.542109
172215,52573,7.3392773
172215,118988,7.2417097
172215,11964,7.1151843
172215,11590,7.0942683
172215,12802,7.086947
172221,11949,6.497582
172221,52573,6.4827337
172221,15091,6.313266
172221,197251,6.270003
172221,11807,6.2396746
172223,11590,6.907474
172223,52573,6.8885517
172223,14215,6.885786
172223,11964,6.876411
172223,11949,6.823925
172224,14215,7.1769342
172224,52573,7.1384244
172224,11949,6.997727
172224,11964,6.9920387
172224,184366,6.9690003
172227,433203,7.22583
172227,52573,7.1829023
172227,50165,7.010676
172227,198884,7.005214
172227,114919,6.943129
172228,50179,6.8156557
172228,15091,6.748244
172228,11949,6.7478695
172228,115246,6.6697183
172228,50165,6.6378555
172230,11807,7.097797
172230,52573,6.9444013
172230,114146,6.837298
172230,152351,6.8277287
172230,49888,6.814489
172237,52573,6.3239837
172237,14215,6.304447
172237,11964,6.2421
172237,12342,6.232508
172237,11599,6.149494
172240,11807,7.191785
172240,52573,7.0506263
172240,11949,6.8278737
172240,114146,6.7334514
172240,334822,6.6624584
172241,14215,5.916682
172241,133089,5.7817574
172241,15970,5.762069
172241,114280,5.678013
172241,2881,5.6139884
172246,11964,7.0831485
172246,15091,6.948495
172246,52573,6.9356847
172246,15092,6.8502965
172246,118988,6.83063
172250,15091,7.284993
172250,14215,7.0383253
172250,52573,7.02898
172250,114115,7.026543
172250,12342,6.994136
172252,52573,7.096179
172252,118988,6.646498
172252,14215,6.6446037
172252,11949,6.637499
172252,11599,6.615776
172253,271313,6.4077644
172253,433203,6.3416963
172253,149951,6.327788
172253,303135,6.270588
172253,149938,6.238945
172255,15091,7.5228944
172255,52573,7.359474
172255,12336,7.3467712
172255,147775,7.2423944
172255,33849,7.2297564
172256,14215,6.3320265
172256,52573,6.304739
172256,11949,6.2341084
172256,11964,6.2297316
172256,114115,6.167742
172264,118988,6.767626
172264,11964,6.5846543
172264,114146,6.5426364
172264,52573,6.5341516
172264,11807,6.473558
172266,52573,7.185085
172266,12342,6.859071
172266,334822,6.709437
172266,434005,6.690652
172266,114115,6.68736
172271,33849,6.669486
172271,52573,6.6148615
172271,118983,6.5468683
172271,12342,6.5160356
172271,334822,6.478773
172293,50755,7.2163033
172293,11807,7.159986
172293,52573,7.019433
172293,118988,6.9620447
172293,50179,6.948629
172294,11964,7.2804
172294,11590,7.092384
172294,52573,7.079135
172294,3743,7.074739
172294,121484,7.074666
172297,14215,6.9511986
172297,49356,6.928058
172297,114115,6.9133124
172297,11807,6.855162
172297,52573,6.803191
172305,33849,7.0179033
172305,230135,6.8268127
172305,15091,6.7981358
172305,11807,6.775627
172305,102985,6.5898166
172306,52573,6.981257
172306,14215,6.9305854
172306,15091,6.8253503
172306,11949,6.764024
172306,33849,6.660452
172307,147775,5.901028
172307,44020,5.8174953
172307,187083,5.801777
172307,52573,5.7907085
172307,230159,5.7817616
172311,49539,6.9253235
172311,52573,6.91039
172311,49888,6.7619386
172311,13151,6.7248573
172311,11949,6.7142005
172319,52573,6.62044
172319,14215,6.457088
172319,434161,6.3884406
172319,12336,6.298865
172319,15091,6.273017
172326,11964,6.8191085
172326,52573,6.7892985
172326,3743,6.6539803
172326,14215,6.5730424
172326,11590,6.4812174
172329,11964,6.7698293
172329,14215,6.6596313
172329,12342,6.6544685
172329,333455,6.5735826
172329,52573,6.5570235
172333,12342,7.3399477
172333,114115,7.165579
172333,11964,7.12627
172333,114146,7.080566
172333,12335,7.0643992
172340,333455,5.4658766
172340,255343,5.425543
172340,121248,5.161549
172340,49364,5.107119
172340,206455,5.0654974
172341,220198,5.6568937
172341,166937,5.5515223
172341,261074,5.5427594
172341,55264,5.479681
172341,87194,5.458664
172342,11599,6.984639
172342,118988,6.930227
172342,52573,6.857126
172342,11964,6.7986097
172342,114115,6.6862655
172348,52573,6.4212236
172348,11949,6.416834
172348,15091,6.321734
172348,14215,6.2896543
172348,49539,6.266362
172356,14215,7.040139
172356,118988,7.014781
172356,50755,6.8163886
172356,114146,6.7933536
172356,332977,6.751354
172365,52573,7.179988
172365,14215,7.001936
172365,11964,6.896911
172365,335453,6.8608904
172365,12342,6.858714
172380,52573,7.1451235
172380,12342,6.8223214
172380,11599,6.8112497
172380,49888,6.810304
172380,271313,6.7919903
172388,15091,6.7093396
172388,11949,6.6581936
172388,14215,6.603547
172388,49356,6.594722
172388,11807,6.587998
172389,52573,7.1244254
172389,15091,6.8304963
172389,14215,6.8234453
172389,11949,6.812736
172389,4527,6.8042655
172392,13151,6.830437
172392,11964,6.660594
172392,332977,6.65849
172392,11590,6.518495
172392,14478,6.498463
172394,118988,6.988652
172394,149951,6.8967023
172394,118984,6.851482
172394,118983,6.7983937
172394,165798,6.7217455
172398,121484,7.032031
172398,114146,7.025676
172398,11964,6.983556
172398,12807,6.9308515
172398,332977,6.8985906
172411,52573,7.139599
172411,15091,6.749913
172411,49888,6.7209277
172411,11807,6.655674
172411,11964,6.5788355
172419,152339,6.025562
172419,18,5.754852
172419,83507,5.5632577
172419,54968,5.4732337
172419,168407,5.4580593
172422,11964,7.367018
172422,3743,7.19065
172422,11590,7.1556473
172422,11599,7.128264
172422,118988,6.97931
172423,12342,6.790852
172423,332977,6.7378283
172423,118988,6.6350794
172423,12335,6.5974145
172423,120336,6.4526253
172425,52573,6.824287
172425,271313,6.6898556
172425,15091,6.648291
172425,114115,6.6230435
172425,334822,6.501419
172432,49888,7.3093257
172432,14215,7.3019123
172432,11590,7.3004403
172432,334818,7.2361073
172432,12802,7.208927
172435,14215,7.0554595
172435,52573,6.992784
172435,12342,6.875647
172435,11964,6.8691006
172435,11949,6.859491
172438,14215,8.0147295
172438,52573,7.9690175
172438,11949,7.742558
172438,15091,7.70818
172438,12342,7.701842
172442,11964,6.52709
172442,14215,6.4767113
172442,52573,6.4085402
172442,3743,6.325475
172442,11949,6.312605
172445,52573,6.92646
172445,14215,6.627809
172445,15092,6.5428834
172445,15091,6.5133724
172445,335453,6.454846
172455,52573,6.7630687
172455,14215,6.7336736
172455,11964,6.6299567
172455,11949,6.598122
172455,12336,6.568654
172457,11964,6.8309846
172457,52573,6.7767344
172457,434005,6.728467
172457,1304,6.692063
172457,11590,6.670198
172461,11964,7.967351
172461,195658,7.859434
172461,3743,7.705523
172461,52573,7.466201
172461,14215,7.4019156
172467,33849,6.523311
172467,108462,6.4863563
172467,303135,6.421699
172467,50179,6.374932
172467,52573,6.357555
172469,11590,5.802727
172469,11807,5.656601
172469,12802,5.613822
172469,49364,5.5777564
172469,118988,5.5707946
172470,11807,6.3859186
172470,52573,6.1279917
172470,11949,6.116349
172470,49356,5.795651
172470,11599,5.7360573
172477,52573,6.521085
172477,49888,6.4330406
172477,14215,6.4011703
172477,50179,6.3014812
172477,50165,6.2176285
172483,11964,7.0237656
172483,11590,6.8062525
172483,121484,6.7281394
172483,3743,6.693291
172483,14215,6.68936
172486,52573,6.9055367
172486,11964,6.596455
172486,184366,6.576533
172486,11949,6.547308
172486,11807,6.511257
172489,52573,6.8692327
172489,11949,6.7553906
172489,12342,6.6870856
172489,14215,6.662912
172489,11599,6.643403
172497,14215,7.18982
172497,52573,7.16842
172497,333738,6.9627266
172497,15091,6.953472
172497,54593,6.910511
172499,118988,7.2706385
172499,11949,7.1176705
172499,11590,7.0920234
172499,11964,6.982182
172499,15091,6.964656
172502,52573,7.102751
172502,12342,6.752092
172502,334822,6.7127457
172502,198884,6.611419
172502,11807,6.6049895
172503,11949,6.4050913
172503,52573,6.382483
172503,11590,6.345543
172503,14215,6.3303924
172503,12336,6.327317
172505,11949,6.9291396
172505,52573,6.6978
172505,15091,6.6808367
172505,12336,6.6483026
172505,49356,6.595168
172507,52573,7.329471
172507,271313,7.316931
172507,11949,7.269326
172507,334822,7.2217197
172507,12342,7.190637
172520,52573,6.979523
172520,49888,6.9467244
172520,12342,6.8173175
172520,14215,6.784352
172520,33849,6.7785354
172521,333455,7.143167
172521,11582,7.1340065
172521,11599,7.0924225
172521,52573,7.0251255
172521,434005,6.9788337
172523,11964,7.4946837
172523,11590,7.2480636
172523,3743,7.2371545
172523,118988,7.0959883
172523,195658,7.074097
172526,11964,6.6409593
172526,3743,6.463213
172526,11590,6.3717337
172526,11949,6.302076
172526,14215,6.282263
172529,52573,6.6626744
172529,118988,6.611034
172529,14215,6.5904
172529,49888,6.479711
172529,12336,6.440839
172531,52573,7.321352
172531,11590,7.2637205
172531,14215,7.130142
172531,49888,7.100744
172531,11807,6.9096727
172539,52573,7.001378
172539,11964,6.4972177
172539,11949,6.495621
172539,14215,6.491623
172539,11807,6.4809995
172541,52573,6.9388127
172541,14215,6.749269
172541,333455,6.704751
172541,121248,6.6273537
172541,31570,6.62197
172542,52573,7.286907
172542,14215,7.147796
172542,184366,7.0729384
172542,11949,7.014515
172542,12342,7.014391
172543,80398,5.62764
172543,52573,5.5598454
172543,12336,5.4644885
172543,14215,5.347066
172543,333455,5.285707
172545,118988,7.0050254
172545,11807,6.733625
172545,14215,6.710656
172545,434161,6.580841
172545,52573,6.546209
172547,11964,5.559792
172547,1304,5.5248566
172547,359895,5.520012
172547,132737,5.438199
172547,177936,5.438199
172548,14215,7.006866
172548,52573,6.5942397
172548,12336,6.514544
172548,12342,6.4552717
172548,49888,6.453442
172557,52573,6.729051
172557,14215,6.6912346
172557,11949,6.668
172557,12342,6.619601
172557,49356,6.601738
172558,14215,7.1272945
172558,184366,7.022763
172558,52573,6.998017
172558,11964,6.983696
172558,114146,6.856453
172563,52573,7.076672
172563,14215,6.474569
172563,11863,6.463497
172563,255343,6.3787127
172563,11590,6.340702
172565,15091,6.2632923
172565,11964,6.2225504
172565,15092,6.1955414
172565,334818,6.1845145
172565,3743,6.1229625
172583,114262,6.299568
172583,11964,6.273287
172583,3743,6.2381315
172583,14215,6.2084346
172583,52573,6.151661
172591,14478,6.2389026
172591,609456,6.1414175
172591,609446,6.1414175
172591,132737,6.1414175
172591,177936,6.1414175
172592,52573,7.0738177
172592,50165,7.006686
172592,14215,6.975561
172592,50187,6.9052405
172592,50179,6.888839
172599,47204,5.3364716
172599,51792,5.253213
172599,37969,5.2450514
172599,3339,5.2133393
172599,1170,5.1896124
172603,49356,6.5261
172603,49380,6.4305763
172603,20432,6.388404
172603,44409,6.353925
172603,11949,6.3006697
172604,332977,6.0630565
172604,165798,6.0619144
172604,15092,6.0056596
172604,114115,5.977351
172604,332957,5.8653774
172605,184366,7.2026477
172605,14215,7.118152
172605,11949,7.0635085
172605,49356,7.058264
172605,114919,7.0174246
172607,332977,7.1220665
172607,14215,6.9553947
172607,56343,6.945398
172607,52573,6.8275332
172607,333455,6.7647448
172608,14215,6.941062
172608,52573,6.8870077
172608,335453,6.8079276
172608,11964,6.7711415
172608,114919,6.708259
172611,342134,6.2897043
172611,10,6.262221
172611,52573,6.1868153
172611,11949,6.1753244
172611,359895,6.140555
172615,12342,6.3277516
172615,332977,6.2780085
172615,224,6.2621684
172615,49380,6.2321663
172615,52573,6.1410823
172616,15091,7.434942
172616,14215,7.235702
172616,11949,7.2050824
172616,12336,7.049266
172616,50179,6.893378
172617,11949,7.1796656
172617,11590,7.082687
172617,52573,7.0764384
172617,12802,7.0660267
172617,49539,6.9956546
172619,458473,5.971343
172619,52573,5.74246
172619,11807,5.713468
172619,11599,5.597267
172619,54593,5.57874
172620,52573,6.928759
172620,11964,6.666121
172620,49888,6.5605626
172620,14215,6.521675
172620,3743,6.5092587
172621,33849,6.377156
172621,49888,6.1779394
172621,15091,6.1687527
172621,14215,6.0948505
172621,334818,6.0889525
172625,52573,6.864067
172625,12342,6.8584876
172625,14215,6.641601
172625,11964,6.5812554
172625,334822,6.553826
172632,13655,5.077228
172632,437555,5.0451317
172632,603040,4.943412
172632,603036,4.943412
172632,603042,4.943412
172633,11949,7.0072455
172633,15091,6.859802
172633,52573,6.815291
172633,12336,6.7702518
172633,49356,6.755589
172636,165798,5.9762225
172636,132954,5.7974615
172636,11599,5.752727
172636,147775,5.750141
172636,165807,5.6824775
172646,11964,7.103322
172646,52573,7.084616
172646,3743,6.8500643
172646,434005,6.7003603
172646,12342,6.673591
172655,271313,7.520372
172655,271312,6.921325
172655,114115,6.918476
172655,15091,6.860529
172655,117485,6.810826
172670,394998,5.3475413
172670,16462,5.3414645
172670,247514,5.32787
172670,332957,5.0526977
172670,394417,4.9617815
172672,7866,5.8767962
172672,85965,5.756222
172672,63969,5.703383
172672,337746,5.6251483
172672,337757,5.6251483
172676,52573,7.2846475
172676,12342,7.2120647
172676,11964,7.1029897
172676,114115,7.069365
172676,101024,6.900485
172695,50165,3.6723
172695,149951,3.6666327
172695,258614,3.6398244
172695,14215,3.6275594
172695,15099,3.5882387
172701,184366,7.0718436
172701,11964,7.06564
172701,434005,6.9357185
172701,114919,6.8964562
172701,77123,6.87575
172706,11949,6.560209
172706,52573,6.423116
172706,14215,6.4117866
172706,11590,6.3612576
172706,11964,6.344834
172707,15091,6.93645
172707,271313,6.84096
172707,13151,6.676228
172707,101024,6.502113
172707,11949,6.4713306
172709,11949,6.5092115
172709,14215,6.3266754
172709,114280,6.262211
172709,184366,6.248518
172709,15091,6.2194934
172710,11863,5.8215203
172710,52573,5.7607784
172710,124457,5.7556086
172710,15704,5.6156416
172710,31707,5.5939116
172713,52573,6.9524374
172713,15091,6.8194184
172713,49356,6.7892294
172713,49380,6.7689486
172713,49888,6.715337
172715,52573,7.4341784
172715,49888,7.3545213
172715,14215,7.2376857
172715,33849,7.0851393
172715,11964,6.9669614
172719,11949,6.9402823
172719,49888,6.5735645
172719,49356,6.53802
172719,52573,6.4991446
172719,11807,6.4727206
172724,52573,7.0900908
172724,11964,6.818607
172724,334822,6.7831807
172724,434005,6.6250257
172724,184366,6.623195
172727,11807,7.2888403
172727,11949,6.739023
172727,102985,6.58615
172727,52573,6.5830503
172727,114919,6.5546937
172729,118988,6.1213555
172729,14215,6.1012564
172729,332977,5.9611807
172729,11590,5.951078
172729,52573,5.923886
172740,14215,6.758015
172740,198884,6.7265425
172740,11964,6.7132373
172740,333455,6.709681
172740,255343,6.6742177
172741,332957,6.8356338
172741,116661,6.321862
172741,508696,6.3039794
172741,49356,6.2453094
172741,198892,6.184089
172742,11582,6.7100806
172742,434005,6.599767
172742,11599,6.5670805
172742,333455,6.566019
172742,52573,6.53069
172744,15091,6.33829
172744,52573,6.302025
172744,114115,6.2706404
172744,563535,6.265232
172744,114146,6.244802
172748,11964,6.9251947
172748,3743,6.6969557
172748,14215,6.5803986
172748,11590,6.3910565
172748,433203,6.3846745
172753,52573,6.5906925
172753,102985,6.375947
172753,18,6.3584437
172753,49356,6.3261952
172753,514591,6.231004
172754,11949,7.351673
172754,334822,7.289453
172754,52573,7.285086
172754,11807,7.2076197
172754,11599,7.1382675
172757,11964,6.9898186
172757,11807,6.8729744
172757,3743,6.8192143
172757,149951,6.540138
172757,14617,6.5132484
172759,52573,6.7756
172759,476536,6.5097375
172759,11964,6.4777336
172759,12342,6.423063
172759,14215,6.4005003
172762,52573,7.0698733
172762,11964,7.0592513
172762,12342,7.007857
172762,14215,6.842149
172762,3743,6.78732
172764,15958,5.28746
172764,118983,5.0783772
172764,187083,5.0559464
172764,1564,5.0294113
172764,48647,5.0257883
172767,52573,7.1537457
172767,11964,6.981205
172767,3743,6.7595177
172767,49380,6.739137
172767,14215,6.7086954
172768,52573,7.1146426
172768,434005,6.839767
172768,334822,6.6907744
172768,50043,6.4686227
172768,12342,6.425399
172770,52573,6.420057
172770,165798,6.17212
172770,333455,6.1395497
172770,461594,6.1083508
172770,102956,6.0481415
172771,14215,6.914624
172771,11590,6.8706145
172771,255343,6.8364944
172771,436042,6.7874475
172771,31570,6.7242036
172779,101024,6.7656493
172779,107416,6.7292013
172779,147775,6.5309167
172779,104638,6.5143924
172779,118988,6.3815193
172780,15091,7.0883217
172780,11949,6.787472
172780,116107,6.5433125
172780,12336,6.543076
172780,14215,6.5137963
172785,50731,6.2872357
172785,184366,6.155963
172785,15958,6.1429973
172785,132954,6.123051
172785,11964,6.004566
172789,52573,6.630405
172789,11964,6.506484
172789,118988,6.375656
172789,11949,6.355099
172789,12342,6.3164916
172791,49380,6.9300647
172791,49356,6.880252
172791,15091,6.7967844
172791,118988,6.653726
172791,52573,6.632007
172793,118988,6.934592
172793,49888,6.8634095
172793,52573,6.818201
172793,15092,6.8146405
172793,50179,6.8112335
172795,11964,7.244367
172795,3743,7.123387
172795,14215,6.8605237
172795,198884,6.7888026
172795,333455,6.7673235
172809,132552,5.9728746
172809,478842,5.789943
172809,478847,5.789943
172809,478837,5.789943
172809,478836,5.789943
172812,14215,7.704877
172812,11964,7.630588
172812,3743,7.4126678
172812,33849,7.376214
172812,184366,7.371907
172818,12336,6.5727887
172818,333455,5.9358
172818,14215,5.920265
172818,118988,5.889572
172818,461594,5.797027
172820,52573,7.46449
172820,11964,6.8819385
172820,114115,6.802984
172820,11807,6.8016963
172820,3743,6.794035
172823,11578,6.3596387
172823,11804,5.309932
172823,11786,5.161536
172823,11797,5.161536
172823,11806,5.161536
172826,334822,6.426409
172826,271313,6.303669
172826,303135,6.2908683
172826,11599,6.0682936
172826,12342,6.0680127
172829,52573,6.8439817
172829,15091,6.645619
172829,114146,6.6403356
172829,11949,6.6202254
172829,114115,6.546147
172830,114919,6.7625427
172830,433203,6.6670313
172830,50731,6.4172134
172830,11964,6.3953137
172830,50755,6.3864703
172837,118988,7.9294777
172837,12342,7.8137183
172837,11964,7.6879797
172837,332977,7.672526
172837,15092,7.643359
172840,52573,7.0736055
172840,14215,7.043035
172840,12342,6.9071445
172840,11964,6.773622
172840,434005,6.731448
172843,52573,6.3666596
172843,11964,6.3051534
172843,114919,6.233274
172843,49356,6.2151217
172843,108462,6.201112
172844,52573,6.709878
172844,49356,6.4365263
172844,335453,6.296786
172844,114115,6.2143407
172844,11964,6.2133784
172845,52573,6.549277
172845,14215,6.4868507
172845,12342,6.4736795
172845,11949,6.4404936
172845,11590,6.3511677
172846,12323,5.988283
172846,12329,5.700076
172846,20947,5.5705643
172846,49907,5.475263
172846,12361,5.4681163
172849,11964,6.035756
172849,3743,5.9476085
172849,114919,5.9398375
172849,14478,5.902472
172849,205207,5.85923
172872,114919,7.0542293
172872,52573,6.976947
172872,50179,6.9408445
172872,184366,6.919855
172872,33849,6.7504244
172880,11949,7.024479
172880,11964,6.9451437
172880,14215,6.889278
172880,3743,6.7939906
172880,12342,6.7798004
172890,165798,7.0893006
172890,15091,7.022392
172890,132954,6.964151
172890,114115,6.850272
172890,15092,6.7294264
172894,52573,6.814928
172894,101024,6.3975043
172894,14215,6.3625097
172894,11949,6.359133
172894,49356,6.3324423
172897,118988,7.8764806
172897,52573,7.7409024
172897,14215,7.616506
172897,11949,7.602236
172897,11590,7.5508404
172898,52573,7.1996927
172898,14215,6.9627323
172898,4527,6.874886
172898,118988,6.8620152
172898,15092,6.784942
172900,3743,6.31753
172900,101024,6.3152604
172900,49356,6.301384
172900,52573,6.2640224
172900,11964,6.251712
172901,193,5.9675355
172901,182710,5.7420654
172901,462796,5.7420654
172901,462807,5.7420654
172901,462786,5.7420654
172905,11599,6.5347195
172905,11949,6.4227204
172905,15091,6.401809
172905,334822,6.368401
172905,152351,6.3196063
172911,11964,7.3485756
172911,11590,7.105027
172911,3743,7.0635266
172911,52573,6.858727
172911,255343,6.7787027
172914,14215,6.85544
172914,52573,6.740472
172914,11949,6.663727
172914,11599,6.651637
172914,333455,6.622315
172916,52573,7.0968423
172916,11949,6.81738
172916,11807,6.8091626
172916,14215,6.660707
172916,49356,6.651419
172918,122816,6.1968293
172918,108462,6.055671
172918,125584,6.053495
172918,255702,5.95107
172918,165957,5.9402285
172926,11964,7.307216
172926,3743,7.153948
172926,11590,7.093172
172926,14215,7.0579185
172926,50731,6.8664207
172928,11599,6.9930477
172928,52573,6.9884663
172928,15091,6.938602
172928,12336,6.927653
172928,117485,6.9153366
172941,11964,6.7256455
172941,11949,6.6685
172941,49356,6.5402803
172941,11590,6.530673
172941,49364,6.503421
172944,12342,7.0734377
172944,14215,7.0351105
172944,114115,6.888479
172944,434005,6.7402287
172944,334822,6.7071695
172945,104946,6.2266564
172945,104956,6.2266564
172945,104947,6.2266564
172945,104927,6.2266564
172945,104950,6.2266564
172946,1304,6.8759995
172946,11590,6.772918
172946,14215,6.749647
172946,609436,6.7455463
172946,609456,6.7455463
172947,11964,6.905074
172947,195658,6.7859516
172947,3743,6.681508
172947,13151,6.6119637
172947,118988,6.604667
172951,12336,6.7405615
172951,118988,6.6607723
172951,12342,6.646628
172951,108473,6.644167
172951,11599,6.4443626
172952,15092,6.9667473
172952,115382,6.8349175
172952,115368,6.746236
172952,14215,6.7041464
172952,435671,6.580667
172956,1304,6.683694
172956,609466,6.6771827
172956,609446,6.6771827
172956,609436,6.6771827
172956,609426,6.6771827
172959,436042,7.059073
172959,118983,6.971219
172959,11590,6.9284215
172959,11807,6.920789
172959,118988,6.8747587
172967,15091,7.4102516
172967,114115,7.170478
172967,11964,7.01024
172967,195658,6.9963493
172967,49356,6.99121
172973,52573,6.840081
172973,14215,6.6186647
172973,184366,6.5701523
172973,11949,6.565097
172973,50179,6.5450697
172988,11964,7.3131247
172988,52573,7.1968427
172988,3743,7.143749
172988,11949,7.0263367
172988,15091,7.0039315
172990,52573,6.3038297
172990,14478,6.2002892
172990,118983,6.1567135
172990,434161,6.1204634
172990,14215,6.1093736
172992,257738,5.9460573
172992,333455,5.9112124
172992,14497,5.867232
172992,208235,5.867025
172992,51903,5.780757
172993,52573,7.4792504
172993,11807,7.4702125
172993,114115,7.22459
172993,165798,6.981638
172993,11599,6.888795
172997,434161,6.43076
172997,52573,6.4278708
172997,118988,6.38195
172997,11964,6.2821736
172997,187083,6.193933
173000,12336,6.092438
173000,15091,6.089943
173000,14215,6.0460258
173000,114115,6.0293856
173000,116661,6.016576
173001,11964,6.5103216
173001,114115,6.4804816
173001,14215,6.4690156
173001,52573,6.440987
173001,118988,6.36506
173003,52573,7.164817
173003,14215,7.14488
173003,12342,7.048419
173003,334822,6.979971
173003,50165,6.97834
173009,51033,6.695394
173009,11582,6.695101
173009,15091,6.6942997
173009,52573,6.667686
173009,15092,6.6665597
173020,423694,6.7093663
173020,765,6.2829638
173020,307695,6.274165
173020,50476,6.119826
173020,121803,5.975105
173023,271313,6.7598705
173023,4527,6.7439194
173023,101024,6.4918804
173023,303135,6.472534
173023,334822,6.460562
173026,152339,5.3857656
173026,28560,5.320486
173026,433334,5.0380735
173026,606515,4.947783
173026,15280,4.8891716
173027,12336,6.8689513
173027,11949,6.86142
173027,52573,6.784322
173027,14215,6.762602
173027,11590,6.749463
173031,11807,7.2460017
173031,152351,7.1424923
173031,164737,6.9723835
173031,11599,6.953455
173031,460835,6.9333973
173036,332977,6.3960233
173036,322849,6.3195133
173036,114115,6.2865596
173036,132954,6.265055
173036,107416,6.257587
173039,52573,6.6823244
173039,11964,6.64994
173039,50179,6.4917636
173039,14215,6.469589
173039,12342,6.462237
173044,123709,6.2087827
173044,118589,5.752747
173044,220198,5.6123114
173044,442817,5.3698106
173044,11578,5.3571887
173048,52573,6.0120444
173048,271313,5.991666
173048,13151,5.9016123
173048,335453,5.891759
173048,271312,5.856367
173050,52573,6.9493117
173050,14215,6.9173245
173050,11949,6.703206
173050,12342,6.692831
173050,335453,6.68127
173051,12802,5.595789
173051,144528,5.521525
173051,70884,5.490649
173051,114115,5.423918
173051,50358,5.4204807
173053,11807,6.4826303
173053,152351,6.3961425
173053,11599,6.321154
173053,11964,6.2731004
173053,332977,6.2660947
173057,15091,7.4584646
173057,52573,7.3897734
173057,15092,7.29645
173057,118988,7.2525334
173057,33849,7.1908445
173059,11599,6.4926157
173059,15091,6.389515
173059,117485,6.194935
173059,303135,6.1593513
173059,1304,6.131598
173063,15091,7.304646
173063,33849,7.0390763
173063,15092,7.026319
173063,56343,7.021145
173063,257738,6.977097
173064,11964,6.852024
173064,114919,6.7355747
173064,52573,6.6101236
173064,13151,6.594709
173064,152351,6.544714
173071,11964,6.3630233
173071,52573,6.2829633
173071,118988,6.253666
173071,184366,6.236229
173071,11599,6.212523
173072,14215,7.196611
173072,52573,7.0976024
173072,11964,7.0358605
173072,11590,6.9191303
173072,15091,6.880294
173078,52573,6.3335176
173078,50165,6.0663543
173078,187083,6.0444336
173078,118984,6.038476
173078,434161,6.014949
173085,11582,6.8773727
173085,11599,6.8733425
173085,333455,6.870523
173085,52573,6.645824
173085,434005,6.5907183
173087,11949,7.445483
173087,12336,7.386217
173087,14215,7.191268
173087,49907,7.149985
173087,49888,7.107121
173091,11964,7.1062512
173091,3743,7.081953
173091,52573,6.9092913
173091,11590,6.8953915
173091,14215,6.8640256
173092,11582,5.354733
173092,14215,5.2567687
173092,11807,5.229231
173092,11949,5.204204
173092,335453,5.1889
173098,12342,7.001651
173098,52573,6.9019785
173098,12335,6.7687683
173098,434005,6.75413
173098,12802,6.7053137
173104,52573,7.1515245
173104,184366,6.94105
173104,11964,6.877284
173104,14215,6.859478
173104,15091,6.8063464
173105,52573,7.6390257
173105,49380,7.3566236
173105,49356,7.3203955
173105,12336,7.1955605
173105,12342,7.1759443
173108,11964,8.11245
173108,3743,7.9301825
173108,11590,7.807319
173108,52573,7.7708826
173108,11949,7.7253942
173119,198892,7.0646753
173119,11807,7.0096116
173119,184366,6.967981
173119,50476,6.873762
173119,50743,6.86549
173120,11964,7.354717
173120,3743,7.1818256
173120,11807,6.9679227
173120,14215,6.9569416
173120,52573,6.8646317
173128,52573,6.744297
173128,118988,6.681327
173128,12336,6.6667447
173128,49356,6.646118
173128,14215,6.642945
173130,11964,7.496721
173130,49539,7.4405813
173130,12336,7.3966
173130,52573,7.388585
173130,3743,7.343924
173131,52573,7.112675
173131,11964,6.57084
173131,18,6.4894757
173131,3743,6.4891706
173131,17634,6.318156
173136,52573,6.4283957
173136,11964,6.3241653
173136,3743,6.117718
173136,12342,6.113928
173136,1304,6.09507
173139,11949,6.8112364
173139,11964,6.785033
173139,11590,6.7631364
173139,14215,6.745836
173139,118988,6.6744213
173140,118988,7.429395
173140,11949,7.0611653
173140,195658,7.042113
173140,12335,7.0362816
173140,15091,6.8497763
173151,14215,8.112466
173151,11964,7.9087286
173151,3743,7.7074933
173151,11590,7.69936
173151,52573,7.6886997
173163,52573,6.997749
173163,11807,6.8906116
173163,11599,6.7987533
173163,334822,6.7801623
173163,147775,6.687157
173167,114919,6.485381
173167,8316,5.9401674
173167,114963,5.8314257
173167,433334,5.8059416
173167,342492,5.778473
173169,14215,7.4005857
173169,52573,7.377853
173169,11964,7.2801886
173169,11590,7.1750646
173169,3743,7.073163
173170,12342,6.451882
173170,12335,6.2515182
173170,333738,6.182925
173170,172956,6.1371913
